anime_id,name,genre,type,episodes,rating,members,combined_features,weighted_features
26133,Paper Cranes Story: Kenta to Maiko,"['Fantasy', 'Historical', 'Kids']",OVA,1,8.0,47,"Fantasy, Historical, Kids OVA 8.0","Fantasy, Historical, Kids OVA Rating:64.0 Members:47"
30403,Paper Film,['Comedy'],Movie,1,3.33,102,Comedy Movie 3.33,Comedy Movie Rating:11.0889 Members:102
29727,Paradise,"['Adventure', 'Psychological', 'Space']",Movie,1,7.88,141,"Adventure, Psychological, Space Movie 7.88","Adventure, Psychological, Space Movie Rating:62.0944 Members:141"
3879,Paris no Isabelle,"['Drama', 'Historical']",TV,13,6.19,216,"Drama, Historical TV 6.19","Drama, Historical TV Rating:38.316100000000006 Members:216"
29459,Pata Pata Mama,"['Kids', 'Music']",Music,1,3.93,85,"Kids, Music Music 3.93","Kids, Music Music Rating:15.4449 Members:85"
22591,Patalliro Saiyuuki! Special,"['Adventure', 'Comedy', 'Fantasy', 'Shoujo', 'Shounen Ai']",Special,1,5.75,183,"Adventure, Comedy, Fantasy, Shoujo, Shounen Ai Special 5.75","Adventure, Comedy, Fantasy, Shoujo, Shounen Ai Special Rating:33.0625 Members:183"
6018,Patchin shite! Obaachan,['Drama'],Movie,1,6.83,112,Drama Movie 6.83,Drama Movie Rating:46.6489 Members:112
24121,Patta Potta Monta,"['Comedy', 'Kids', 'Slice of Life']",TV,26,5.6,56,"Comedy, Kids, Slice of Life TV 5.6","Comedy, Kids, Slice of Life TV Rating:31.359999999999996 Members:56"
22609,Patty &amp; Jimmy no Kimikoso Superstar,"['Kids', 'Sports']",OVA,1,3.82,72,"Kids, Sports OVA 3.82","Kids, Sports OVA Rating:14.5924 Members:72"
33122,Pâtisserie no Monster,['Slice of Life'],ONA,4,4.61,100,Slice of Life ONA 4.61,Slice of Life ONA Rating:21.252100000000002 Members:100
33310,Peach Command Shin Momotarou Densetsu,"['Adventure', 'Comedy']",TV,24,6.6,44,"Adventure, Comedy TV 6.6","Adventure, Comedy TV Rating:43.559999999999995 Members:44"
12359,Pecola,['Kids'],TV,26,5.35,147,Kids TV 5.35,Kids TV Rating:28.622499999999995 Members:147
33913,Peeban,['Comedy'],OVA,6,4.75,30,Comedy OVA 4.75,Comedy OVA Rating:22.5625 Members:30
19849,Peeping Life 5.0ch,"['Comedy', 'Slice of Life']",OVA,10,4.75,207,"Comedy, Slice of Life OVA 4.75","Comedy, Slice of Life OVA Rating:22.5625 Members:207"
27399,Peeping Life Movie: We Are The Hero,"['Comedy', 'Slice of Life']",OVA,1,5.1,127,"Comedy, Slice of Life OVA 5.1","Comedy, Slice of Life OVA Rating:26.009999999999998 Members:127"
29729,Peeping Life x IODATA: Quiz!! Input Output,['Comedy'],ONA,8,3.72,117,Comedy ONA 3.72,Comedy ONA Rating:13.838400000000002 Members:117
32143,Peeping Life x Kaijuu Sakaba Kaiji: Kaijuu-tachi ga Iru Tokoro,"['Comedy', 'Slice of Life', 'Supernatural']",OVA,10,4.0,93,"Comedy, Slice of Life, Supernatural OVA 4.0","Comedy, Slice of Life, Supernatural OVA Rating:16.0 Members:93"
32147,Peeping Life x Kids Station,"['Comedy', 'Slice of Life']",Special,3,4.08,77,"Comedy, Slice of Life Special 4.08","Comedy, Slice of Life Special Rating:16.6464 Members:77"
33789,Peeping Life x Sanyo,"['Comedy', 'Slice of Life']",ONA,4,4.73,101,"Comedy, Slice of Life ONA 4.73","Comedy, Slice of Life ONA Rating:22.372900000000005 Members:101"
22675,Peeping Life: Gekijou Original-ban,"['Comedy', 'Slice of Life']",Movie,5,4.67,161,"Comedy, Slice of Life Movie 4.67","Comedy, Slice of Life Movie Rating:21.808899999999998 Members:161"
22631,Peeping Life: Tezuka Pro - Tatsunoko Pro Wonderland,"['Comedy', 'Parody']",OVA,10,4.88,135,"Comedy, Parody OVA 4.88","Comedy, Parody OVA Rating:23.8144 Members:135"
22635,Peeping Life: Tezuka Pro - Tatsunoko Pro Wonderland ONA,"['Comedy', 'Parody']",ONA,4,4.12,120,"Comedy, Parody ONA 4.12","Comedy, Parody ONA Rating:16.9744 Members:120"
22633,Peeping Life: Tezuka Pro - Tatsunoko Pro Wonderland Specials,"['Comedy', 'Parody']",Special,2,3.94,115,"Comedy, Parody Special 3.94","Comedy, Parody Special Rating:15.5236 Members:115"
17359,Peeping Life: The Perfect Explosion,"['Comedy', 'Slice of Life']",OVA,10,5.19,211,"Comedy, Slice of Life OVA 5.19","Comedy, Slice of Life OVA Rating:26.936100000000003 Members:211"
25941,Peeping Life: The Perfect Explosion Specials,"['Comedy', 'Slice of Life']",Special,3,4.35,107,"Comedy, Slice of Life Special 4.35","Comedy, Slice of Life Special Rating:18.922499999999996 Members:107"
32145,Peeping Life: The Perfect Extension Specials,"['Comedy', 'Slice of Life']",Special,2,5.7,75,"Comedy, Slice of Life Special 5.7","Comedy, Slice of Life Special Rating:32.49 Members:75"
32146,Peeping Life: TV Asahi Josei Announcer Collab,"['Comedy', 'Slice of Life']",Special,1,4.67,83,"Comedy, Slice of Life Special 4.67","Comedy, Slice of Life Special Rating:21.808899999999998 Members:83"
8324,Pelican Road Club Culture,"['Drama', 'Romance', 'Shounen']",OVA,1,6.35,161,"Drama, Romance, Shounen OVA 6.35","Drama, Romance, Shounen OVA Rating:40.3225 Members:161"
7709,Peng You Town,"['Kids', 'Slice of Life']",Special,1,5.24,149,"Kids, Slice of Life Special 5.24","Kids, Slice of Life Special Rating:27.457600000000003 Members:149"
4331,Penguin no Mondai,"['Comedy', 'Kids']",TV,100,6.7,377,"Comedy, Kids TV 6.7","Comedy, Kids TV Rating:44.89 Members:377"
10856,Penguin no Mondai DX?,"['Comedy', 'Kids']",TV,52,6.27,98,"Comedy, Kids TV 6.27","Comedy, Kids TV Rating:39.31289999999999 Members:98"
10855,Penguin no Mondai Max,"['Comedy', 'Kids']",TV,50,6.88,101,"Comedy, Kids TV 6.88","Comedy, Kids TV Rating:47.334399999999995 Members:101"
6063,Penguin no Mondai Movie,"['Comedy', 'Kids']",Movie,1,4.7,110,"Comedy, Kids Movie 4.7","Comedy, Kids Movie Rating:22.090000000000003 Members:110"
16434,Penguin&#039;s Memory: Shiawase Monogatari,"['Drama', 'Military', 'Seinen']",Movie,1,7.32,189,"Drama, Military, Seinen Movie 7.32","Drama, Military, Seinen Movie Rating:53.58240000000001 Members:189"
34156,PePePePengiin,['Comedy'],TV,Unknown,7.24,217,Comedy TV 7.24,Comedy TV Rating:52.4176 Members:217
32736,Pepsi Nex x 009 Re:Cyborg,"['Action', 'Comedy']",Movie,3,5.27,135,"Action, Comedy Movie 5.27","Action, Comedy Movie Rating:27.772899999999996 Members:135"
29613,Perman: Birdman ga Yatte Kita!!,"['Adventure', 'Comedy', 'Kids', 'Super Power']",Movie,1,5.89,77,"Adventure, Comedy, Kids, Super Power Movie 5.89","Adventure, Comedy, Kids, Super Power Movie Rating:34.692099999999996 Members:77"
30646,Perman: Copy World no Nazo,"['Comedy', 'Kids']",Special,1,5.29,73,"Comedy, Kids Special 5.29","Comedy, Kids Special Rating:27.9841 Members:73"
16458,Perrine Monogatari Movie,"['Drama', 'Historical', 'Shoujo', 'Slice of Life']",Movie,1,6.69,126,"Drama, Historical, Shoujo, Slice of Life Movie 6.69","Drama, Historical, Shoujo, Slice of Life Movie Rating:44.7561 Members:126"
16460,Perrine Monogatari Specials,"['Drama', 'Historical', 'Kids', 'Shoujo', 'Slice of Life']",Special,2,6.53,111,"Drama, Historical, Kids, Shoujo, Slice of Life Special 6.53","Drama, Historical, Kids, Shoujo, Slice of Life Special Rating:42.6409 Members:111"
29177,Persia no Komoriuta: Watashi no Hana,"['Kids', 'Music']",Music,1,3.63,87,"Kids, Music Music 3.63","Kids, Music Music Rating:13.1769 Members:87"
23739,Peter Pan no Bouken Specials,"['Adventure', 'Fantasy']",Special,2,5.71,128,"Adventure, Fantasy Special 5.71","Adventure, Fantasy Special Rating:32.6041 Members:128"
32660,Petit Petit Muse,"['Cars', 'Horror', 'Kids']",TV,26,8.14,78,"Cars, Horror, Kids TV 8.14","Cars, Horror, Kids TV Rating:66.2596 Members:78"
29953,Phantasm,"['Dementia', 'Music']",Movie,1,3.59,74,"Dementia, Music Movie 3.59","Dementia, Music Movie Rating:12.8881 Members:74"
10466,Phantom Yuusha Densetsu,"['Action', 'Drama', 'Military', 'Seinen']",OVA,1,5.44,176,"Action, Drama, Military, Seinen OVA 5.44","Action, Drama, Military, Seinen OVA Rating:29.593600000000006 Members:176"
3458,Pi Po Pa Po Patrol-kun,"['Comedy', 'Kids']",TV,65,6.05,153,"Comedy, Kids TV 6.05","Comedy, Kids TV Rating:36.6025 Members:153"
23177,Piano Specials,"['Drama', 'Music', 'Romance', 'Shoujo', 'Slice of Life']",Special,4,5.33,194,"Drama, Music, Romance, Shoujo, Slice of Life Special 5.33","Drama, Music, Romance, Shoujo, Slice of Life Special Rating:28.4089 Members:194"
21981,Pic-lele,['Kids'],TV,Unknown,6.33,59,Kids TV 6.33,Kids TV Rating:40.0689 Members:59
15897,Picchipichi Shizuku-chan,"['Comedy', 'Kids']",TV,52,6.83,102,"Comedy, Kids TV 6.83","Comedy, Kids TV Rating:46.6489 Members:102"
31464,Pichiko Dakyuubu,"['Comedy', 'Sports']",TV,29,5.0,39,"Comedy, Sports TV 5.0","Comedy, Sports TV Rating:25.0 Members:39"
31465,Pichiko Dakyuubu USA-hen,"['Comedy', 'Sports']",Special,3,4.92,41,"Comedy, Sports Special 4.92","Comedy, Sports Special Rating:24.2064 Members:41"
30386,Pikaia!,"['Drama', 'Kids', 'Slice of Life']",TV,13,5.8,483,"Drama, Kids, Slice of Life TV 5.8","Drama, Kids, Slice of Life TV Rating:33.64 Members:483"
31078,PikkaPika Summer,[''],TV,31,5.67,96,nan TV 5.67,nan TV Rating:32.1489 Members:96
20005,Pinch to Punch,['Comedy'],TV,156,5.71,66,Comedy TV 5.71,Comedy TV Rating:32.6041 Members:66
17423,Pink Lady Monogatari: Eikou no Tenshi-tachi,"['Drama', 'Music', 'Slice of Life']",TV,33,6.33,111,"Drama, Music, Slice of Life TV 6.33","Drama, Music, Slice of Life TV Rating:40.0689 Members:111"
25601,Pink Lady Monogatari: Eikou no Tenshitachi Recaps,"['Drama', 'Music', 'Slice of Life']",Special,2,7.33,54,"Drama, Music, Slice of Life Special 7.33","Drama, Music, Slice of Life Special Rating:53.7289 Members:54"
29393,Pinky Monkey no Umareta Hi,['Adventure'],ONA,1,4.4,70,Adventure ONA 4.4,Adventure ONA Rating:19.360000000000003 Members:70
29397,Pinky Monkey x FaFa Collaboration Animation: At Afternoon of Sunny Day,['Slice of Life'],ONA,1,4.12,82,Slice of Life ONA 4.12,Slice of Life ONA Rating:16.9744 Members:82
29391,Pinky Wakuwaku Tabi Stroll,['Slice of Life'],ONA,7,3.59,87,Slice of Life ONA 3.59,Slice of Life ONA Rating:12.8881 Members:87
19909,Pipi Tobenai Hotaru,"['Drama', 'Fantasy']",Movie,1,5.2,74,"Drama, Fantasy Movie 5.2","Drama, Fantasy Movie Rating:27.040000000000003 Members:74"
5018,Piroppo,['Comedy'],TV,23,5.06,251,Comedy TV 5.06,Comedy TV Rating:25.603599999999997 Members:251
34235,Pittanko! Nekozakana,['Comedy'],TV,Unknown,5.67,64,Comedy TV 5.67,Comedy TV Rating:32.1489 Members:64
31642,Pittanko! Taiyou-sensei to Pittanko,"['Comedy', 'Kids', 'School']",Special,1,6.25,34,"Comedy, Kids, School Special 6.25","Comedy, Kids, School Special Rating:39.0625 Members:34"
30200,Piyo no Ongaeshi,['Music'],Music,1,5.0,47,Music Music 5.0,Music Music Rating:25.0 Members:47
30803,"Planetarium Chibi Maruko-chan, Hoshi ni Negai wo","['Comedy', 'Kids', 'School', 'Slice of Life']",Movie,1,6.73,151,"Comedy, Kids, School, Slice of Life Movie 6.73","Comedy, Kids, School, Slice of Life Movie Rating:45.2929 Members:151"
34476,Platonic Chain: Ansatsu Jikkouchuu,"['Sci-Fi', 'Slice of Life']",Special,1,1.67,51,"Sci-Fi, Slice of Life Special 1.67","Sci-Fi, Slice of Life Special Rating:2.7889 Members:51"
3769,Play Ball 2nd,"['Action', 'Shounen', 'Sports']",TV,13,6.56,198,"Action, Shounen, Sports TV 6.56","Action, Shounen, Sports TV Rating:43.03359999999999 Members:198"
29898,Plus 50000-nen,['Sci-Fi'],Movie,1,5.08,72,Sci-Fi Movie 5.08,Sci-Fi Movie Rating:25.8064 Members:72
22493,Pochacco no Jack to Mame no Ki,"['Fantasy', 'Kids']",OVA,1,5.96,93,"Fantasy, Kids OVA 5.96","Fantasy, Kids OVA Rating:35.5216 Members:93"
22623,Pochacco no Ninjin Hata wa Oosawagi,"['Fantasy', 'Kids']",OVA,1,6.35,76,"Fantasy, Kids OVA 6.35","Fantasy, Kids OVA Rating:40.3225 Members:76"
22617,Pochacco no Wakuwaku Birthday,"['Fantasy', 'Kids']",OVA,1,6.0,74,"Fantasy, Kids OVA 6.0","Fantasy, Kids OVA Rating:36.0 Members:74"
17613,Poka Poka Mori no Rascal,['Kids'],TV,52,5.22,93,Kids TV 5.22,Kids TV Rating:27.248399999999997 Members:93
32621,Pokopon no Yukai na Saiyuuki,"['Adventure', 'Fantasy', 'Kids', 'Magic', 'Martial Arts']",Movie,1,5.57,35,"Adventure, Fantasy, Kids, Magic, Martial Arts Movie 5.57","Adventure, Fantasy, Kids, Magic, Martial Arts Movie Rating:31.024900000000002 Members:35"
22577,Pom Pom Purin no Kitakaze to Taiyou,"['Fantasy', 'Kids']",OVA,1,5.56,74,"Fantasy, Kids OVA 5.56","Fantasy, Kids OVA Rating:30.913599999999995 Members:74"
22569,Pom Pom Purin no Usagi to Kame,"['Fantasy', 'Kids']",OVA,1,4.31,78,"Fantasy, Kids OVA 4.31","Fantasy, Kids OVA Rating:18.576099999999997 Members:78"
31667,Ponkotsu Quest: Maou to Haken no Mamono-tachi,"['Comedy', 'Fantasy']",ONA,Unknown,3.0,48,"Comedy, Fantasy ONA 3.0","Comedy, Fantasy ONA Rating:9.0 Members:48"
31647,Ponkotsuland Saga,"['Comedy', 'Parody']",ONA,1,3.41,140,"Comedy, Parody ONA 3.41","Comedy, Parody ONA Rating:11.628100000000002 Members:140"
23089,Ponsuke no Haru,"['Comedy', 'Kids']",Movie,1,6.33,62,"Comedy, Kids Movie 6.33","Comedy, Kids Movie Rating:40.0689 Members:62"
7527,Ponsuke no Udekurabe,['Action'],Movie,1,6.4,91,Action Movie 6.4,Action Movie Rating:40.96000000000001 Members:91
13103,Ponta to Ensoku,"['Adventure', 'Drama']",OVA,1,6.4,185,"Adventure, Drama OVA 6.4","Adventure, Drama OVA Rating:40.96000000000001 Members:185"
30360,Poppen-sensei to Kaerazu no Numa,"['Adventure', 'Fantasy', 'Kids']",Special,1,4.45,56,"Adventure, Fantasy, Kids Special 4.45","Adventure, Fantasy, Kids Special Rating:19.802500000000002 Members:56"
23633,Poppoya-san: Nonki Ekichou,['Kids'],Movie,1,7.57,74,Kids Movie 7.57,Kids Movie Rating:57.3049 Members:74
23635,Poppoya-san: Nonki Kikanshi,['Kids'],Movie,1,7.14,67,Kids Movie 7.14,Kids Movie Rating:50.9796 Members:67
2093,Pops,"['Romance', 'Shoujo', 'Slice of Life']",OVA,1,5.9,171,"Romance, Shoujo, Slice of Life OVA 5.9","Romance, Shoujo, Slice of Life OVA Rating:34.81 Members:171"
29925,Poron Guitar,['Kids'],Movie,1,4.37,78,Kids Movie 4.37,Kids Movie Rating:19.0969 Members:78
27451,Porong Porong Pororo 2,['Kids'],TV,52,5.57,62,Kids TV 5.57,Kids TV Rating:31.024900000000002 Members:62
27455,Porong Porong Pororo 3,"['Kids', 'Sci-Fi']",TV,52,5.42,60,"Kids, Sci-Fi TV 5.42","Kids, Sci-Fi TV Rating:29.3764 Members:60"
27457,Porong Porong Pororo 4,"['Cars', 'Kids']",TV,26,5.25,65,"Cars, Kids TV 5.25","Cars, Kids TV Rating:27.5625 Members:65"
27459,Porong Porong Pororo 5,"['Cars', 'Kids']",TV,26,5.63,66,"Cars, Kids TV 5.63","Cars, Kids TV Rating:31.6969 Members:66"
6524,Pororo Daemoheom,"['Adventure', 'Kids']",Special,1,5.44,88,"Adventure, Kids Special 5.44","Adventure, Kids Special Rating:29.593600000000006 Members:88"
27463,Pororo Geugjangpan Super Sseolmae Daemoheom,"['Cars', 'Kids']",Movie,1,4.14,58,"Cars, Kids Movie 4.14","Cars, Kids Movie Rating:17.139599999999998 Members:58"
27465,Pororo Hanguk-e Wass-eoyo,"['Adventure', 'Kids']",ONA,1,4.55,64,"Adventure, Kids ONA 4.55","Adventure, Kids ONA Rating:20.702499999999997 Members:64"
27461,Pororo&#039;s English Show,"['Kids', 'Music']",TV,13,5.31,53,"Kids, Music TV 5.31","Kids, Music TV Rating:28.196099999999994 Members:53"
27453,Pororo-wa Noraehaeyo,"['Kids', 'Music']",TV,14,5.36,55,"Kids, Music TV 5.36","Kids, Music TV Rating:28.729600000000005 Members:55"
22593,Potecco Babies (2011),['Comedy'],ONA,12,4.85,118,Comedy ONA 4.85,Comedy ONA Rating:23.522499999999997 Members:118
8670,Pozzie,['Kids'],Special,17,6.73,82,Kids Special 6.73,Kids Special Rating:45.2929 Members:82
30765,Present,"['Drama', 'Kids']",OVA,1,5.5,45,"Drama, Kids OVA 5.5","Drama, Kids OVA Rating:30.25 Members:45"
34118,Pride,['Slice of Life'],ONA,1,4.89,35,Slice of Life ONA 4.89,Slice of Life ONA Rating:23.912099999999995 Members:35
24811,Prison Bear,['Comedy'],ONA,1,3.39,92,Comedy ONA 3.39,Comedy ONA Rating:11.4921 Members:92
25983,Private Eye Dol,"['Comedy', 'Mystery']",Special,3,5.91,73,"Comedy, Mystery Special 5.91","Comedy, Mystery Special Rating:34.9281 Members:73"
17313,Pro Golfer Saru,"['Kids', 'Sports']",Special,1,6.2,74,"Kids, Sports Special 6.2","Kids, Sports Special Rating:38.440000000000005 Members:74"
16650,Pro Golfer Saru (1985),"['Kids', 'Sports']",TV,143,6.77,108,"Kids, Sports TV 6.77","Kids, Sports TV Rating:45.832899999999995 Members:108"
17321,Pro Golfer Saru: Kouga Hikyou! Kage no Ninpou Golfer Sanjou!,"['Kids', 'Sports']",Movie,1,4.5,73,"Kids, Sports Movie 4.5","Kids, Sports Movie Rating:20.25 Members:73"
17317,Pro Golfer Saru: Super Golf World e no Chousen!!,"['Kids', 'Sports']",Movie,1,5.6,61,"Kids, Sports Movie 5.6","Kids, Sports Movie Rating:31.359999999999996 Members:61"
18339,Pro Yakyuu wo 10-bai Tanoshiku Miru Houhou,"['Comedy', 'Sports']",Movie,1,4.5,58,"Comedy, Sports Movie 4.5","Comedy, Sports Movie Rating:20.25 Members:58"
18341,Pro Yakyuu wo 10-bai Tanoshiku Miru Houhou Part 2,"['Comedy', 'Sports']",Movie,1,4.75,58,"Comedy, Sports Movie 4.75","Comedy, Sports Movie Rating:22.5625 Members:58"
32385,Project HAL,"['Action', 'Mecha']",ONA,3,5.96,201,"Action, Mecha ONA 5.96","Action, Mecha ONA Rating:35.5216 Members:201"
32148,PS3® no Tsukai Kata: feat.Peeping Life,"['Comedy', 'Slice of Life']",OVA,6,5.08,93,"Comedy, Slice of Life OVA 5.08","Comedy, Slice of Life OVA Rating:25.8064 Members:93"
29377,Pulsar,"['Dementia', 'Music']",Movie,1,5.08,73,"Dementia, Music Movie 5.08","Dementia, Music Movie Rating:25.8064 Members:73"
34406,Punpun Polka,"['Kids', 'Music']",Music,1,4.36,24,"Kids, Music Music 4.36","Kids, Music Music Rating:19.009600000000002 Members:24"
9426,Pururun! Shizuku-chan,"['Comedy', 'Kids']",TV,51,5.9,148,"Comedy, Kids TV 5.9","Comedy, Kids TV Rating:34.81 Members:148"
9533,Pururun! Shizuku-chan Aha,"['Comedy', 'Kids']",TV,51,5.86,102,"Comedy, Kids TV 5.86","Comedy, Kids TV Rating:34.339600000000004 Members:102"
9542,Puttsun Make Love,"['Comedy', 'Ecchi', 'Romance']",OVA,6,5.94,142,"Comedy, Ecchi, Romance OVA 5.94","Comedy, Ecchi, Romance OVA Rating:35.28360000000001 Members:142"
10459,Puu-Neko,['Comedy'],TV,11,5.49,496,Comedy TV 5.49,Comedy TV Rating:30.140100000000004 Members:496
11589,Puu-Neko Shougekijou,['Comedy'],TV,11,5.79,184,Comedy TV 5.79,Comedy TV Rating:33.5241 Members:184
19009,Puyo Puyo: Madou Monogatari,"['Comedy', 'Fantasy']",OVA,1,6.8,151,"Comedy, Fantasy OVA 6.8","Comedy, Fantasy OVA Rating:46.239999999999995 Members:151"
15873,Pyun Pyun Maru,"['Comedy', 'Martial Arts']",TV,26,7.13,94,"Comedy, Martial Arts TV 7.13","Comedy, Martial Arts TV Rating:50.8369 Members:94"
5240,"Pyuu to Fuku! Jaguar: Ima, Fuki ni Yukimasu","['Comedy', 'Music']",Movie,1,7.03,405,"Comedy, Music Movie 7.03","Comedy, Music Movie Rating:49.4209 Members:405"
23889,Pyuu to Fuku! Jaguar: Return of Yaku Ichinenburi,"['Comedy', 'Music', 'Shounen']",OVA,3,6.8,122,"Comedy, Music, Shounen OVA 6.8","Comedy, Music, Shounen OVA Rating:46.239999999999995 Members:122"
30095,Qi Cai Lao Fu Zi,"['Action', 'Comedy', 'Seinen']",Movie,1,6.78,82,"Action, Comedy, Seinen Movie 6.78","Action, Comedy, Seinen Movie Rating:45.9684 Members:82"
29910,Qin Shiming Yue 3D: Dianying Longteng Wanli,"['Action', 'Fantasy', 'Historical', 'Martial Arts']",Movie,1,6.91,254,"Action, Fantasy, Historical, Martial Arts Movie 6.91","Action, Fantasy, Historical, Martial Arts Movie Rating:47.7481 Members:254"
33278,Qin Shiming Yue Tebie Pian: Di Zi Jiang Xi,"['Action', 'Fantasy', 'Historical', 'Martial Arts']",ONA,1,5.81,107,"Action, Fantasy, Historical, Martial Arts ONA 5.81","Action, Fantasy, Historical, Martial Arts ONA Rating:33.756099999999996 Members:107"
33258,Qin Shiming Yue Zhi: Guoqing Tebie Pian,"['Action', 'Comedy', 'Fantasy', 'Historical', 'Martial Arts']",ONA,1,3.69,96,"Action, Comedy, Fantasy, Historical, Martial Arts ONA 3.69","Action, Comedy, Fantasy, Historical, Martial Arts ONA Rating:13.6161 Members:96"
29936,Qin Shiming Yue Zhi: Junlin Tianxia,"['Action', 'Fantasy', 'Historical', 'Martial Arts']",ONA,Unknown,7.46,208,"Action, Fantasy, Historical, Martial Arts ONA 7.46","Action, Fantasy, Historical, Martial Arts ONA Rating:55.6516 Members:208"
29937,Qin Shiming Yue Zhi: Luosheng Tangxia,"['Action', 'Fantasy', 'Historical', 'Martial Arts']",ONA,1,6.05,131,"Action, Fantasy, Historical, Martial Arts ONA 6.05","Action, Fantasy, Historical, Martial Arts ONA Rating:36.6025 Members:131"
29935,Qin Shiming Yue Zhi: Tian Xing Jiu Ge,"['Action', 'Fantasy', 'Historical', 'Martial Arts']",ONA,3,7.07,194,"Action, Fantasy, Historical, Martial Arts ONA 7.07","Action, Fantasy, Historical, Martial Arts ONA Rating:49.9849 Members:194"
15905,Qin Shiming Yue Zhi: Wanli Changcheng,"['Action', 'Fantasy', 'Historical', 'Martial Arts']",TV,37,8.43,273,"Action, Fantasy, Historical, Martial Arts TV 8.43","Action, Fantasy, Historical, Martial Arts TV Rating:71.0649 Members:273"
33761,Qui Shui Yi Yun,"['Horror', 'Mystery', 'Supernatural']",ONA,12,7.25,83,"Horror, Mystery, Supernatural ONA 7.25","Horror, Mystery, Supernatural ONA Rating:52.5625 Members:83"
29483,Rainbow no Anime Bako,['Kids'],Special,1,3.86,56,Kids Special 3.86,Kids Special Rating:14.8996 Members:56
33630,Rainbow Sea,"['Adventure', 'Fantasy', 'Sci-Fi']",TV,26,7.2,67,"Adventure, Fantasy, Sci-Fi TV 7.2","Adventure, Fantasy, Sci-Fi TV Rating:51.84 Members:67"
9438,Rainbow Sentai Robin,"['Action', 'Adventure', 'Sci-Fi']",TV,48,6.22,233,"Action, Adventure, Sci-Fi TV 6.22","Action, Adventure, Sci-Fi TV Rating:38.688399999999994 Members:233"
32219,Raldessia Chronicles,"['Action', 'Adventure']",ONA,1,5.03,81,"Action, Adventure ONA 5.03","Action, Adventure ONA Rating:25.300900000000002 Members:81"
16526,Ranpou,"['Comedy', 'Parody', 'School']",TV,21,6.67,103,"Comedy, Parody, School TV 6.67","Comedy, Parody, School TV Rating:44.4889 Members:103"
17721,Rennyo Monogatari,"['Drama', 'Historical']",Movie,1,7.8,129,"Drama, Historical Movie 7.8","Drama, Historical Movie Rating:60.839999999999996 Members:129"
7473,Rennyo to Sono Haha,['Historical'],Movie,1,6.21,132,Historical Movie 6.21,Historical Movie Rating:38.564099999999996 Members:132
10607,Rerere no Tensai Bakabon,['Comedy'],TV,24,6.64,182,Comedy TV 6.64,Comedy TV Rating:44.0896 Members:182
29477,Rescue YoYo,"['Kids', 'Mecha']",Special,1,3.26,67,"Kids, Mecha Special 3.26","Kids, Mecha Special Rating:10.6276 Members:67"
19467,Revbahaf Wang-gug Jaegeon-soelgi,"['Comedy', 'Drama', 'Shoujo']",TV,26,6.13,241,"Comedy, Drama, Shoujo TV 6.13","Comedy, Drama, Shoujo TV Rating:37.5769 Members:241"
32768,Revenge of Green Mutant,['Music'],Music,1,3.85,69,Music Music 3.85,Music Music Rating:14.822500000000002 Members:69
3372,RGB Adventure,['Adventure'],TV,6,5.21,109,Adventure TV 5.21,Adventure TV Rating:27.144099999999998 Members:109
14249,Ribbon no Kishi (1999),['Adventure'],Movie,1,5.86,178,Adventure Movie 5.86,Adventure Movie Rating:34.339600000000004 Members:178
22241,Ribbon no Kishi Pilot,['Adventure'],Special,1,5.36,139,Adventure Special 5.36,Adventure Special Rating:28.729600000000005 Members:139
13459,Ribbon-chan,['Comedy'],TV,24,4.83,93,Comedy TV 4.83,Comedy TV Rating:23.3289 Members:93
32851,Riding the Storm,['Music'],Music,1,3.49,67,Music Music 3.49,Music Music Rating:12.180100000000001 Members:67
22391,Ring Ring Boy,['Dementia'],Movie,1,4.4,69,Dementia Movie 4.4,Dementia Movie Rating:19.360000000000003 Members:69
29797,Risu no Panache,['Kids'],Movie,1,4.92,83,Kids Movie 4.92,Kids Movie Rating:24.2064 Members:83
6195,Rita to Nantoka,['Slice of Life'],TV,26,6.0,269,Slice of Life TV 6.0,Slice of Life TV Rating:36.0 Members:269
3073,Robby to Kerobby,"['Comedy', 'Kids']",TV,52,6.0,94,"Comedy, Kids TV 6.0","Comedy, Kids TV Rating:36.0 Members:94"
9536,Robin-kun to 100 nin no Otomodachi,"['Comedy', 'Kids']",ONA,13,5.22,163,"Comedy, Kids ONA 5.22","Comedy, Kids ONA Rating:27.248399999999997 Members:163"
15069,Robin-kun to 100 nin no Otomodachi Season 2,['Kids'],TV,13,5.17,73,Kids TV 5.17,Kids TV Rating:26.7289 Members:73
31302,Robo to Shoujo (Kari): Oshirase Gekijou (Kari),"['Comedy', 'Sci-Fi']",ONA,5,3.81,127,"Comedy, Sci-Fi ONA 3.81","Comedy, Sci-Fi ONA Rating:14.5161 Members:127"
31898,Robocar Poli,"['Cars', 'Comedy', 'Kids']",TV,26,4.85,51,"Cars, Comedy, Kids TV 4.85","Cars, Comedy, Kids TV Rating:23.522499999999997 Members:51"
32221,Robocar Poli 2,"['Cars', 'Kids', 'Police']",TV,26,5.45,45,"Cars, Kids, Police TV 5.45","Cars, Kids, Police TV Rating:29.7025 Members:45"
4547,RoboDz,['Sci-Fi'],TV,26,5.0,125,Sci-Fi TV 5.0,Sci-Fi TV Rating:25.0 Members:125
